City,State,Latitude,Longitude,UniqueFastFoodChains
Las Vegas,NV,36.086955,-115.042559,1
Las Vegas,NV,36.09383,-115.294615,1
Las Vegas,NV,36.099495,-115.12035,1
Las Vegas,NV,36.099636,-115.223198,1
Las Vegas,NV,36.100083,-115.301468,1
Las Vegas,NV,36.100467,-115.224087,1
Las Vegas,NV,36.100477,-115.222948,1
Las Vegas,NV,36.101269,-115.297261,1
Las Vegas,NV,36.101699,-115.181949,1
Las Vegas,NV,36.104154,-115.137669,1
Las Vegas,NV,36.111142,-115.062752,1
Las Vegas,NV,36.113406,-115.066024,1
Las Vegas,NV,36.113844,-115.066665,1
Las Vegas,NV,36.11435,-115.065094,1
Las Vegas,NV,36.11447,-115.0665,1
Las Vegas,NV,36.114523,-115.195934,1
Las Vegas,NV,36.114772,-115.146011,1
Las Vegas,NV,36.114851,-115.209048,1
Las Vegas,NV,36.115057,-115.307059,1
Las Vegas,NV,36.119881,-115.138031,1
Las Vegas,NV,36.121721,-115.243007,1
Las Vegas,NV,36.122221,-115.137288,1
Las Vegas,NV,36.123133,-115.242839,1
Las Vegas,NV,36.124552,-115.279373,1
Las Vegas,NV,36.125687,-115.246542,1
Las Vegas,NV,36.126597,-115.20891,1
Las Vegas,NV,36.130123,-115.110214,1
Las Vegas,NV,36.130515,-115.064714,1
Las Vegas,NV,36.137324,-115.064924,1
Las Vegas,NV,36.141693,-115.136422,1
Las Vegas,NV,36.143864,-115.222702,1
Las Vegas,NV,36.14391,-115.295979,1
Las Vegas,NV,36.144417,-115.137434,1
Las Vegas,NV,36.146689,-115.208183,1
Las Vegas,NV,36.147108,-115.065314,1
Las Vegas,NV,36.147839,-115.15381,1
Las Vegas,NV,36.148065,-115.242443,1
Las Vegas,NV,36.149817,-115.24243,1
Las Vegas,NV,36.158309,-115.162684,1
Las Vegas,NV,36.158558,-115.263132,1
Las Vegas,NV,36.158562,-115.124741,1
Las Vegas,NV,36.158628,-115.164933,1
Las Vegas,NV,36.159029,-115.317892,1
Las Vegas,NV,36.159167,-115.079606,1
Las Vegas,NV,36.159618,-115.233032,1
Las Vegas,NV,36.159649,-115.232785,1
Las Vegas,NV,36.161205,-115.062675,1
Las Vegas,NV,36.164519,-115.06323,1
Las Vegas,NV,36.169754,-115.205354,1
Las Vegas,NV,36.169828,-115.142841,1
Las Vegas,NV,36.172547,-115.244855,1
Las Vegas,NV,36.172774,-115.20044,1
Las Vegas,NV,36.179731,-115.205605,1
Las Vegas,NV,36.194841,-115.246595,1
Las Vegas,NV,36.195232,-115.161299,1
Las Vegas,NV,36.195559,-115.246489,1
Las Vegas,NV,36.196471,-115.258317,1
Las Vegas,NV,36.1991,-115.281057,1
Las Vegas,NV,36.2066,-115.303601,1
Las Vegas,NV,36.217938,-115.213561,1
Las Vegas,NV,36.220029,-115.27867,1
Las Vegas,NV,36.236888,-115.061636,1
Las Vegas,NV,36.240243,-115.056541,1
Las Vegas,NV,36.24148,-115.235132,1
Las Vegas,NV,36.281264,-115.287687,1
Las Vegas,NV,36.29832,-115.269417,1
Latham,NY,42.72841371,-73.76069372,1
Latonia,KY,39.045749,-84.504825,1
Laughlin,NV,35.16145,-114.57269,1
Laurel,MD,39.075181,-76.84905,1
Laurel,MD,39.076247,-76.868233,1
Laurel,MD,39.093687,-76.854866,1
Laurel,MD,39.095464,-76.837806,1
Laurel,MT,45.668737,-108.771499,1
Laurens,SC,34.504943,-82.009568,1
Lavallette,NJ,39.988612,-74.064856,1
Lavonia,GA,34.443451,-83.114122,1
Lawndale,CA,33.875992,-118.352049,1
Lawndale,CA,33.877237,-118.352923,1
Lawrence,KS,38.97204,-95.30257,1
Lawrence,KS,38.972531,-95.289264,1
Lawrenceburg,IN,39.085715,-84.879761,1
Lawrenceburg,IN,39.09449,-84.86733,1
Lawrenceburg,TN,35.254036,-87.325848,1
Lawrenceville,GA,33.88951,-84.06161,1
Lawrenceville,GA,33.954665,-84.054003,1
Lawrenceville,GA,33.966038,-84.010412,1
Lawrenceville,GA,33.966323,-84.009788,1
Lawrenceville,GA,33.987359,-83.984585,1
Lawrenceville,GA,33.99991,-84.07006,1
Lawrenceville,VA,36.752234,-77.852597,1
Lawton,OK,34.594696,-98.385726,1
Lawton,OK,34.602742,-98.391003,1
Lawton,OK,34.609196,-98.4218,1
Lawton,OK,34.617624,-98.439987,1
Layton,UT,41.072556,-111.978598,1
Layton,UT,41.074184,-111.9506,1
Layton,UT,41.07553,-111.95069,1
Layton,UT,41.077026,-111.973568,1
Layton,UT,41.101724,-111.945057,1
Le Mars,IA,42.778932,-96.185354,1
Le Roy,NY,42.977242,-77.991506,1
Leadville,CO,39.261659,-106.2914,1
League City,TX,29.468446,-95.092203,1
League City,TX,29.542261,-95.062091,1
Leander,TX,30.5596,-97.8455,1
Leander,TX,30.56741,-97.84857,1
Leavenworth,KS,39.285398,-94.904095,1
Leavenworth,WA,47.596688,-120.661161,1
Lebanon,IL,38.598766,-89.80814,1
Lebanon,IN,40.072101,-86.474152,1
Lebanon,KY,37.560134,-85.271118,1
Lebanon,OH,39.43182,-84.1928,1
Lebanon,OH,39.450053,-84.186995,1
Lebanon,OH,39.451,-84.2046,1
Lebanon,PA,40.31787,-76.42396,1
Lebanon,PA,40.33873,-76.447826,1
Lebanon,TN,36.2162,-86.33171,1
Lebanon,TN,36.216655,-86.329899,1
Lebec,CA,34.796465,-118.852699,1
Lebec,CA,34.98445,-118.94793,1
Lee,MA,42.297373,-73.23409,1
Leechburg,PA,40.608448,-79.61083,1
Leesburg,GA,31.627951,-84.1222,1
Leesburg,VA,39.099042,-77.527803,1
Leesburg,VA,39.110523,-77.555358,1
Leesburg,VA,39.114414,-77.53883,1
Leesville,LA,31.055793,-93.244873,1
Lehi,UT,40.387824,-111.87731,1
Lehighton,PA,40.814993,-75.734528,1
Lehighton,PA,40.83189,-75.70706,1
Leitchfield,KY,37.46436,-86.292327,1
Lemon Grove,CA,32.742229,-117.026934,1
Lemon Grove,CA,32.74252,-117.047816,1
Lemon Grove,CA,32.742935,-117.042061,1
Lena,IL,42.378561,-89.823849,1
Lenexa,KS,38.977238,-94.855476,1
Lenoir,NC,35.869034,-81.53996,1
Lenoir,NC,35.91401,-81.527586,1
Lenoir,NC,35.91572,-81.5185,1
Lenoir,NC,35.919487,-81.525067,1
Lenoir,NC,35.926073,-81.527734,1
Lenoir City,TN,35.821548,-84.269667,1
Lenox,MA,42.401941,-73.266495,1
Leominster,MA,42.51928,-71.75855,1
Levittown,NY,40.7255,-73.4924,1
Lewes,DE,38.737953,-75.144203,1
Lewes,DE,38.749052,-75.166667,1
Lewis Center,OH,40.15423627,-83.00067902,1
Lewisburg,PA,40.964711,-76.892409,1
Lewisburg,PA,40.97024,-76.89346,1
Lewisburg,WV,37.8117,-80.431708,1
Lewiston,ID,46.415531,-117.005076,1
Lewiston,ME,44.082996,-70.20054,1
Lewisville,NC,36.078802,-80.387508,1
Lewisville,TX,33.047261,-97.009599,1
Lexington,KY,37.96833933,-84.50302332,1
Lexington,KY,37.977447,-84.530117,1
Lexington,KY,37.98097,-84.550339,1
Lexington,KY,37.984545,-84.528128,1
Lexington,KY,38.01619,-84.46141,1
Lexington,KY,38.019383,-84.415518,1
Lexington,KY,38.02811,-84.42153,1
Lexington,KY,38.03782,-84.51616,1
Lexington,KY,38.038369,-84.507145,1
Lexington,KY,38.04029133,-84.42822412,1
Lexington,KY,38.042019,-84.504619,1
Lexington,KY,38.042584,-84.424162,1
Lexington,KY,38.047396,-84.549367,1
Lexington,KY,38.102275,-84.483579,1
Lexington,MA,42.4365,-71.234745,1
Lexington,NC,35.786441,-80.261414,1
Lexington,NC,35.808933,-80.27141,1
Lexington,NC,35.826728,-80.249726,1
Lexington,NC,35.837287,-80.253557,1
Lexington,NC,35.84272,-80.25339,1
Lexington,NE,40.768977,-99.739528,1
Lexington,SC,33.907248,-81.223804,1
Lexington,SC,33.95658538,-81.23162182,1
Lexington,SC,33.973488,-81.154761,1
Lexington,SC,33.97353,-81.154931,1
Lexington,SC,33.986973,-81.243579,1
Lexington,SC,33.995546,-81.224659,1
Lexington,SC,34.0025,-81.2101,1
Lexington,SC,34.014416,-81.154322,1
Lexington,VA,37.776582,-79.433171,1
Lexington,VA,37.798372,-79.420525,1
Lexington Park,MD,38.2857,-76.4781,1
Libby,MT,48.387043,-115.552063,1
Liberty,KY,37.319071,-84.928458,1
Liberty,MO,39.23730674,-94.43485759,1
Liberty,NY,41.784585,-74.729224,1
Liberty,NY,41.78515,-74.729017,1
Liberty,SC,34.790146,-82.68862,1
Liberty Lake,WA,47.662088,-117.101842,1
Liberty Lake,WA,47.671343,-117.106283,1
Libertyville,IL,42.282204,-87.943252,1
Ligonier,PA,40.24251,-79.238464,1
Lihue,HI,21.972648,-159.378066,1
Lilburn,GA,33.869853,-84.091214,1
Lilburn,GA,33.88069,-84.165712,1
Lilburn,GA,33.88565778,-84.06053838,1
Lima,OH,40.704117,-84.151401,1
Lima,OH,40.704726,-84.151404,1
Lima,OH,40.7304,-84.144,1
Lima,OH,40.730404,-84.067182,1
Lima,OH,40.730709,-84.069748,1
Lima,OH,40.73101,-84.07296,1
Lima,OH,40.763049,-84.148165,1
Lincoln,CA,38.875361,-121.296456,1
Lincoln,CA,38.88984,-121.29287,1
Lincoln,IL,40.157681,-89.376015,1
Lincoln,NE,40.739647,-96.681573,1
Lincoln,NE,40.74107,-96.68237,1
Lincoln,NE,40.755359,-96.665125,1
Lincoln,NE,40.75711,-96.65439,1
Lincoln,NE,40.785757,-96.653839,1
Lincoln,NE,40.792302,-96.697207,1
Lincoln,NE,40.799378,-96.715623,1
Lincoln,NE,40.813868,-96.700892,1
Lincoln,NE,40.8143,-96.72811,1
Lincoln,NE,40.81763,-96.7001,1
Lincoln,NE,40.822933,-96.65309,1
Lincoln,NE,40.827704,-96.653162,1
Lincoln,NE,40.838214,-96.705029,1
Lincoln,NE,40.843837,-96.738672,1
Lincoln City,OR,44.961723,-124.01468,1
Lincoln Park,MI,42.222748,-83.181445,1
Lincoln Park,MI,42.25059,-83.195322,1
Lincoln Park,MI,42.265307,-83.173453,1
Lincolnton,NC,35.478635,-81.218719,1
Lindenhurst,NY,40.702989,-73.376663,1
Lindon,UT,40.349482,-111.72976,1
Lindstrom,MN,45.391838,-92.854527,1
Linthicum Heights,MD,39.191866,-76.681838,1
Linthicum Heights,MD,39.224062,-76.659435,1
Linthicum Heights,MD,39.224397,-76.659193,1
Linton,IN,39.035419,-87.163202,1
Litchfield,IL,39.175855,-89.675151,1
Litchfield,IL,39.176742,-89.675725,1
Litchfield,IL,39.18267,-89.669016,1
Litchfield Park,AZ,33.493293,-112.287416,1
Lithia Springs,GA,33.733688,-84.667932,1
Lithia Springs,GA,33.778426,-84.607258,1
Lithia Springs,GA,33.780098,-84.608289,1
Lithonia,GA,33.698426,-84.088812,1
Lithonia,GA,33.699522,-84.17274,1
Lithonia,GA,33.702364,-84.168463,1
Lithonia,GA,33.706851,-84.115384,1
Little Chute,WI,44.29594,-88.31437,1
Little Elm,TX,33.154826,-96.946861,1
Little Elm,TX,33.176727,-96.88814,1
Little Falls,MN,45.975105,-94.338169,1
Little Falls,MN,45.9765,-94.361,1
Little Rock,AR,34.563092,-92.336634,1
Little Rock,AR,34.713,-92.399696,1
Little Rock,AR,34.715539,-92.341972,1
Little Rock,AR,34.743701,-92.27609,1
Little Rock,AR,34.744258,-92.275343,1
Little Rock,AR,34.744844,-92.40608,1
Little Rock,AR,34.753544,-92.343094,1
Little Rock,AR,34.761001,-92.381014,1
Little Rock,AR,34.766286,-92.387697,1
Little Rock,AR,34.772564,-92.40178,1
Littlestown,PA,39.74966,-77.093895,1
Littleton,CO,39.543774,-104.945425,1
Littleton,CO,39.56008,-104.90544,1
Littleton,CO,39.56643,-104.984059,1
Littleton,CO,39.56767532,-105.0800847,1
Littleton,CO,39.568734,-105.109425,1
Littleton,CO,39.571848,-104.988563,1
Littleton,CO,39.610991,-105.020653,1
Littleton,CO,39.621893,-105.090553,1
Littleton,MA,42.540916,-71.460591,1
Livermore,CA,37.679922,-121.746536,1
Livermore,CA,37.680461,-121.766399,1
Livermore,CA,37.70621,-121.72198,1
Liverpool,NY,43.185498,-76.234803,1
Livingston,MT,45.64066,-110.571452,1
Livingston,MT,45.651522,-110.572008,1
Livingston,NJ,40.796607,-74.312528,1
Livingston,TN,36.376645,-85.338262,1
Livingston,TN,36.378689,-85.332033,1
Livonia,MI,42.368255,-83.371532,1
Livonia,MI,42.379349,-83.334038,1
Livonia,MI,42.381544,-83.334175,1
Livonia,MI,42.409455,-83.410277,1
Livonia,MI,42.44031551,-83.37094188,1
Lock Haven,PA,41.129175,-77.466112,1
Lock Haven,PA,41.134843,-77.453863,1
Lockport,IL,41.59507172,-88.02521423,1
Lockport,IL,41.59825085,-88.0225414,1
Lockport,NY,43.1398,-78.69638,1
Lockport,NY,43.147598,-78.69269,1
Locust Grove,GA,33.35197,-84.12086,1
Locust Grove,GA,33.3661,-84.1796,1
Lodi,CA,38.115099,-121.281688,1
Lodi,CA,38.115581,-121.308422,1
Lodi,CA,38.117688,-121.391985,1
Lodi,CA,38.137584,-121.260827,1
Logan,OH,39.5381,-82.40673,1
Logan,OH,39.5423,-82.4227,1
Logan,OH,39.542361,-82.437136,1
Logan,OH,39.542933,-82.426412,1
Logan,WV,37.848136,-82.000102,1
Logansport,IN,40.751321,-86.374889,1
Loganville,GA,33.839726,-83.905798,1
Loganville,GA,33.845852,-83.910179,1
Loganville,GA,33.880381,-83.939657,1
Loma Linda,CA,34.063661,-117.24321,1
Lomita,CA,33.775879,-118.316788,1
Lomita,CA,33.789463,-118.308361,1
Lomita,CA,33.789648,-118.312189,1
Lomita,CA,33.800525,-118.31622,1
London,KY,37.14913,-84.116549,1
London,OH,39.951,-83.3794,1
Long Beach,CA,33.759626,-118.146308,1
Long Beach,CA,33.7713899,-118.179547,1
Long Beach,CA,33.772625,-118.189887,1
Long Beach,CA,33.781273,-118.11344,1
Long Beach,CA,33.782782,-118.1456373,1
Long Beach,CA,33.78292,-118.17667,1
Long Beach,CA,33.787346,-118.139557,1
Long Beach,CA,33.789645,-118.162162,1
Long Beach,CA,33.789913,-118.215576,1
Long Beach,CA,33.791772,-118.139389,1
Long Beach,CA,33.80427,-118.18953,1
Long Beach,CA,33.8214,-118.185481,1
Long Beach,CA,33.83307,-118.142281,1
Long Beach,CA,33.841712,-118.184697,1
Long Beach,CA,33.846456,-118.168514,1
Long Beach,CA,33.854535,-118.177537,1
Long Beach,CA,33.856682,-118.168091,1
Long Beach,CA,33.874466,-118.157505,1
Long Beach,CA,33.877909,-118.168233,1
Long Beach,NY,40.58838,-73.663894,1
Long Beach,WA,46.341977,-124.05442,1
Long Branch,NJ,40.285023,-73.98869,1
Long Branch,NJ,40.29658,-73.98717,1
Long Branch,NJ,40.304304,-73.988534,1
Longmont,CO,40.1607,-104.9745,1
Longmont,CO,40.189823,-105.130923,1
Longmont,CO,40.20135,-105.1031,1
Longview,TX,32.45184,-94.70894,1
Longview,TX,32.45256,-94.707124,1
Longview,TX,32.454906,-94.707397,1
Longview,TX,32.500507,-94.734952,1
Longview,TX,32.51261,-94.74953,1
Longview,TX,32.52471,-94.78067,1
Longview,TX,32.538461,-94.73168,1
Longview,TX,32.539153,-94.754768,1
Longview,TX,32.54199,-94.7425,1
Longview,TX,32.542143,-94.749297,1
Longview,WA,46.140282,-122.935929,1
Longview,WA,46.146361,-122.926674,1
Longview,WA,46.146362,-122.926549,1
Longview,WA,46.147527,-122.962214,1
Longwood,FL,28.686589,-81.398054,1
Longwood,FL,28.697637,-81.360482,1
Loogootee,IN,38.673105,-86.914665,1
Lordsburg,NM,32.343179,-108.711991,1
Loretto,TN,35.083278,-87.430996,1
Los Alamitos,CA,33.800088,-118.071525,1
Los Alamitos,CA,33.80307,-118.040459,1
Los Alamos,NM,35.879749,-106.297735,1
Los Angeles,CA,33.926014,-118.239029,1
Los Angeles,CA,33.93055,-118.282367,1
Los Angeles,CA,33.945309,-118.278816,1
Los Angeles,CA,33.955923,-118.396443,1
Los Angeles,CA,33.955923,-118.396415,1
Los Angeles,CA,33.96001,-118.29526,1
Los Angeles,CA,33.974221,-118.309336,1
Los Angeles,CA,33.974255,-118.282928,1
Los Angeles,CA,33.974938,-118.278307,1
Los Angeles,CA,33.975042,-118.330889,1
Los Angeles,CA,33.977484,-118.129765,1
Los Angeles,CA,33.989111,-118.31236,1
Los Angeles,CA,33.999569,-118.430756,1
Los Angeles,CA,34.00364,-118.256775,1
Los Angeles,CA,34.004932,-118.329746,1
Los Angeles,CA,34.007965,-118.334799,1
Los Angeles,CA,34.010612,-118.292207,1
Los Angeles,CA,34.010867,-118.291644,1
Los Angeles,CA,34.017081,-118.282503,1
Los Angeles,CA,34.022343,-118.261261,1
Los Angeles,CA,34.024407,-118.285426,1
Los Angeles,CA,34.024705,-118.220196,1
Los Angeles,CA,34.025354,-118.220207,1
Los Angeles,CA,34.026362,-118.283974,1
Los Angeles,CA,34.02649,-118.19894,1
Los Angeles,CA,34.02655,-118.334702,1
Los Angeles,CA,34.027227,-118.219545,1
Los Angeles,CA,34.028772,-118.275138,1
Los Angeles,CA,34.030808,-118.334855,1
Los Angeles,CA,34.035275,-118.238184,1
Los Angeles,CA,34.03687,-118.1949,1
Los Angeles,CA,34.040226,-118.292046,1
Los Angeles,CA,34.04048,-118.463493,1
Los Angeles,CA,34.041633,-118.308538,1
Los Angeles,CA,34.0434707,-118.2609437,1
Los Angeles,CA,34.045259,-118.203744,1
Los Angeles,CA,34.046317,-118.208537,1
Los Angeles,CA,34.048937,-118.440262,1
Los Angeles,CA,34.050784,-118.248154,1
Los Angeles,CA,34.053322,-118.275482,1
Los Angeles,CA,34.053846,-118.378908,1
Los Angeles,CA,34.054064,-118.35517,1
Los Angeles,CA,34.062241,-118.349428,1
Los Angeles,CA,34.062408,-118.203283,1
Los Angeles,CA,34.063661,-118.44525,1
Los Angeles,CA,34.063925,-118.287455,1
Los Angeles,CA,34.068021,-118.361672,1
Los Angeles,CA,34.069454,-118.27727,1
Los Angeles,CA,34.07042,-118.444145,1
Los Angeles,CA,34.086355,-118.291419,1
Los Angeles,CA,34.086484,-118.219498,1
Los Angeles,CA,34.089214,-118.276631,1
Los Angeles,CA,34.093838,-118.338928,1
Los Angeles,CA,34.095937,-118.284269,1
Los Angeles,CA,34.097824,-118.338345,1
Los Angeles,CA,34.098217,-118.343842,1
Los Angeles,CA,34.106053,-118.256232,1
Los Angeles,CA,34.119029,-118.192705,1
Los Angeles,CA,34.126602,-118.263466,1
Los Angeles,CA,34.136803,-118.215193,1
Los Banos,CA,37.056881,-120.852533,1
Los Gatos,CA,37.239615,-121.961713,1
Los Lunas,NM,34.803793,-106.706438,1
Los Lunas,NM,34.805448,-106.7045,1
Los Lunas,NM,34.814082,-106.753667,1
Louisburg,NC,36.094869,-78.297351,1
Louisville,CO,39.96123,-105.1627,1
Louisville,GA,33.003284,-82.395484,1
Louisville,KY,38.081129,-85.882865,1
Louisville,KY,38.082472,-85.667665,1
Louisville,KY,38.086811,-85.667689,1
Louisville,KY,38.115353,-85.860688,1
Louisville,KY,38.126861,-85.851299,1
Louisville,KY,38.133999,-85.578739,1
Louisville,KY,38.135996,-85.715098,1
Louisville,KY,38.137892,-85.681627,1
Louisville,KY,38.13812,-85.673377,1
Louisville,KY,38.145181,-85.776078,1
Louisville,KY,38.14558,-85.775221,1
Louisville,KY,38.158894,-85.659969,1
Louisville,KY,38.163678,-85.678952,1
Louisville,KY,38.164289,-85.598125,1
Louisville,KY,38.168,-85.705726,1
Louisville,KY,38.185972,-85.635717,1
Louisville,KY,38.195464,-85.80256,1
Louisville,KY,38.1989,-85.6594,1
Louisville,KY,38.19919,-85.66254,1
Louisville,KY,38.199235,-85.732586,1
Louisville,KY,38.201138,-85.709292,1
Louisville,KY,38.208502,-85.669157,1
Louisville,KY,38.2129,-85.72078,1
Louisville,KY,38.213285,-85.588714,1
Louisville,KY,38.217519,-85.540285,1
Louisville,KY,38.225572,-85.578927,1
Louisville,KY,38.23289,-85.63552,1
Louisville,KY,38.233964,-85.640145,1
Louisville,KY,38.242329,-85.514036,1
Louisville,KY,38.24318,-85.511098,1
Louisville,KY,38.243265,-85.516398,1
Louisville,KY,38.249545,-85.797123,1
Louisville,KY,38.2499,-85.808283,1
Louisville,KY,38.25043,-85.62325,1
Louisville,KY,38.252488,-85.65091,1
Louisville,KY,38.254615,-85.75756,1
Louisville,KY,38.2586,-85.6394,1
Louisville,KY,38.2587,-85.60317,1
Louisville,KY,38.263957,-85.575526,1
Louisville,KY,38.282354,-85.630831,1
Louisville,NE,41.00204,-96.16177,1
Louisville,OH,40.837971,-81.259615,1
Louisville,OH,40.843273,-81.259345,1
Louisville,TN,35.846969,-83.992196,1
Loveland,CO,40.406359,-105.072763,1
Loveland,CO,40.406484,-105.074379,1
Loveland,CO,40.407911,-105.052851,1
Loveland,CO,40.409858,-105.002321,1
Loves Park,IL,42.3186,-89.0316,1
Loves Park,IL,42.338469,-89.018364,1
Lowell,MA,42.627908,-71.322039,1
Lowell,MA,42.63496,-71.3531,1
Lowell,MI,42.931488,-85.362962,1
Lubbock,TX,33.51926317,-101.958253,1
Lubbock,TX,33.519732,-101.901231,1
Lubbock,TX,33.522638,-101.922364,1
Lubbock,TX,33.5462,-101.923,1
Lubbock,TX,33.548,-101.9229,1
Lubbock,TX,33.548206,-101.885068,1
Lubbock,TX,33.54911,-101.860063,1
Lubbock,TX,33.562991,-101.914766,1
Lubbock,TX,33.57712,-101.94646,1
Lubbock,TX,33.577755,-101.868444,1
Lubbock,TX,33.5872,-101.87058,1
Lubbock,TX,33.590493,-101.858892,1
Lubbock,TX,33.591894,-101.938634,1
Lubbock,TX,33.592101,-101.922415,1
Lubbock,TX,33.59233,-101.914511,1
Lufkin,TX,31.26632,-94.74271,1
Lugoff,SC,34.22599,-80.679112,1
Lugoff,SC,34.230539,-80.671944,1
Lumberton,NC,34.62292,-79.047438,1
Lumberton,NC,34.640502,-79.00121,1
Lumberton,NC,34.642402,-79.009362,1
Lumberton,TX,30.239984,-94.195661,1
Luray,VA,38.66072,-78.495893,1
Lynbrook,NY,40.659923,-73.681577,1
Lynchburg,TN,35.281318,-86.379251,1
Lynchburg,VA,37.304998,-79.285456,1
Lynchburg,VA,37.326647,-79.250656,1
Lynchburg,VA,37.343361,-79.235356,1
Lynchburg,VA,37.365812,-79.172249,1
Lynchburg,VA,37.36773,-79.175586,1
Lynchburg,VA,37.369977,-79.181467,1
Lynchburg,VA,37.40225,-79.16747,1
Lynchburg,VA,37.412957,-79.173991,1
Lynn,MA,42.478916,-70.955883,1
Lynnwood,WA,47.818132,-122.29461,1
Lynnwood,WA,47.821082,-122.299922,1
Lynnwood,WA,47.83035,-122.277889,1
Lynnwood,WA,47.86328,-122.282196,1
Lynnwood,WA,47.882003,-122.280118,1
Lynwood,CA,33.930431,-118.183967,1
Mabank,TX,32.330925,-96.112072,1
Mabank,TX,32.36602,-96.103364,1
Mableton,GA,33.818811,-84.583379,1
Machesney Park,IL,42.313288,-89.054244,1
Machesney Park,IL,42.36502,-89.03312,1
Machias,ME,44.705356,-67.463019,1
Macomb,IL,40.458596,-90.648064,1
Macomb,MI,42.629748,-82.914552,1
Macon,GA,32.743405,-83.725279,1
Macon,GA,32.811978,-83.723079,1
Macon,GA,32.817348,-83.69834,1
Macon,GA,32.821013,-83.689832,1
Macon,GA,32.834019,-83.636248,1
Macon,GA,32.853768,-83.618154,1
Macon,GA,32.856462,-83.617472,1
Macon,GA,32.856549,-83.616455,1
Macon,GA,32.856981,-83.617427,1
Macon,GA,32.86607,-83.57982,1
Macon,GA,32.870473,-83.702864,1
Macon,GA,32.88046,-83.765197,1
Macon,GA,32.891349,-83.678165,1
Macon,GA,32.900154,-83.686514,1
Macon,GA,32.900297,-83.686901,1
Madison,GA,33.56344,-83.479624,1
Madison,IN,38.771439,-85.414048,1
Madison,OH,41.802227,-81.050529,1
Madison,TN,36.251257,-86.717623,1
Madison,TN,36.25448,-86.715134,1
Madison,TN,36.256142,-86.71438,1
Madison,TN,36.2666,-86.7113,1
Madison,TN,36.302645,-86.694854,1
Madison,WI,43.02986,-89.4095,1
Madison,WI,43.04636,-89.476985,1
Madison,WI,43.046542,-89.349036,1
Madison,WI,43.06018395,-89.5130482,1
Madison,WI,43.073209,-89.526875,1
Madison,WI,43.074795,-89.39218,1
Madison,WI,43.101665,-89.34748,1
Madison,WI,43.123837,-89.315259,1
Madison,WI,43.125446,-89.312893,1
Madison,WI,43.128464,-89.308538,1
Madison Heights,VA,37.441893,-79.119418,1
Madisonville,KY,37.326129,-87.480855,1
Madisonville,KY,37.326721,-87.479226,1
Madisonville,KY,37.327663,-87.483572,1
Madisonville,TX,30.948552,-95.915326,1
Madisonville,TX,30.964101,-95.885554,1
Magna,UT,40.694854,-112.090987,1
Magna,UT,40.697,-112.0827,1
Magnolia,NJ,39.862587,-75.035343,1
Mahomet,IL,40.191908,-88.401881,1
Maineville,OH,39.308904,-84.276957,1
Maize,KS,37.755722,-97.462498,1
Makawao,HI,20.834946,-156.335366,1
Malden,MA,42.424702,-71.064811,1
Malden,MA,42.425209,-71.041748,1
Malden,MA,42.429621,-71.049616,1
Malvern,AR,34.385993,-92.828281,1
Manasquan,NJ,40.121414,-74.080018,1
Manasquan,NJ,40.127496,-74.067512,1
Manassas,VA,38.741455,-77.451666,1
Manassas,VA,38.78166,-77.51244,1
Manassas,VA,38.781918,-77.450076,1
Manassas,VA,38.788199,-77.513481,1
Manassas,VA,38.7967,-77.519425,1
Manassas,VA,38.805079,-77.521402,1
Manchester,CT,41.766827,-72.570593,1
Manchester,CT,41.805463,-72.557834,1
Manchester,CT,41.807238,-72.545579,1
Manchester,CT,41.809433,-72.547832,1
Manchester,GA,32.853488,-84.617255,1
Manchester,NH,42.944765,-71.452487,1
Manchester,NH,42.956836,-71.431785,1
Manchester,NH,42.961559,-71.441431,1
Manchester,NH,42.961898,-71.44051,1
Manchester,NH,42.973092,-71.476631,1
Manchester,NH,43.016751,-71.450512,1
Mandeville,LA,30.363813,-90.062168,1
Mandeville,LA,30.393238,-90.087783,1
Mandeville,LA,30.3953541,-90.09143099,1
Mandeville,LA,30.40025,-90.10831,1
Mandeville,LA,30.41158,-90.04133,1
Mangum,OK,34.871189,-99.502773,1
Manhattan,KS,39.189592,-96.612563,1
Manhattan,KS,39.189966,-96.553984,1
Manhattan,KS,39.192208,-96.606664,1
Manhattan,KS,39.198247,-96.562861,1
Manhattan,KS,39.206591,-96.569845,1
Manhattan Beach,CA,33.887088,-118.379032,1
Manistee,MI,44.223635,-86.309578,1
Manitou Springs,CO,38.856714,-104.898885,1
Manitowoc,WI,44.110821,-87.640051,1
Mankato,MN,44.166422,-93.950449,1
Mankato,MN,44.173429,-94.03363,1
Manorville,NY,40.8688,-72.7945,1
Mansfield,MA,42.030495,-71.22945,1
Mansfield,OH,40.773029,-82.481497,1
Mansfield,OH,40.774042,-82.4796,1
Mansfield,OH,40.7776,-82.51358,1
Mansfield,OH,40.78688,-82.58908,1
Mansfield,PA,41.799828,-77.076281,1
Mansfield,TX,32.564978,-97.128895,1
Mansfield,TX,32.574975,-97.133147,1
Mansura,LA,31.095575,-92.059438,1
Manteca,CA,37.786014,-121.216024,1
Manteca,CA,37.79697,-121.23589,1
Manvel,TX,29.48051793,-95.39710716,1
Many,LA,31.546182,-93.458964,1
Many,LA,31.56212,-93.4743,1
Many,LA,31.567605,-93.48866,1
Maple Grove,MN,45.069208,-93.449856,1
Marana,AZ,32.42455,-111.04289,1
Marathon,FL,24.7285,-81.03929,1
Marengo,OH,40.37083,-82.82972,1
